paso,desempeno_acoplado,desempeno_acoplado_de,desempeno_desacoplado,desempeno_desacoplado_de
1480,0.38094954143793786,0.044347764082856365,1.0,0.0
1481,0.375008181885125,0.048112109368670344,1.0,0.0
1482,0.3742483833042712,0.044262581945395556,1.0,0.0
1483,0.3883008314842306,0.059176200676468074,1.0,0.0
1484,0.3939149386489653,0.0469209919124721,1.0,0.0
1485,0.3790291441582438,0.04771420807753483,1.0,0.0
1486,0.37275550137918034,0.05026690003877794,1.0,0.0
1487,0.3851982104273611,0.03814953635158231,1.0,0.0
1488,0.3799580840885819,0.043593272848916904,1.0,0.0
1489,0.3965908526232103,0.04511964137228534,1.0,0.0
1490,0.38460213307550406,0.04012755295666361,1.0,0.0
1491,0.3859302869388009,0.047786998688231414,1.0,0.0
1492,0.3819478816538562,0.0428462577837053,1.0,0.0
1493,0.3748294466517816,0.05302932247954002,1.0,0.0
1494,0.37814578951086425,0.04866606917829017,1.0,0.0
1495,0.3991569901526797,0.048022429510237004,1.0,0.0
1496,0.3757997752124213,0.051426430880915495,1.0,0.0
1497,0.3839521184548628,0.04266100624744336,1.0,0.0
1498,0.3808344171526558,0.04639030901815614,1.0,0.0
1499,0.39235223884019105,0.03568292849054234,1.0,0.0
1500,0.3696383532784256,0.04581557430769086,1.0,0.0
1501,0.3892540819333396,0.04208428278340941,1.0,0.0
1502,0.39333420296757016,0.050000484710685016,1.0,0.0
1503,0.38363304480613536,0.04858805663442351,1.0,0.0
1504,0.385463719028553,0.03756244244616269,1.0,0.0
1505,0.3922404108466979,0.04574491566962884,1.0,0.0
1506,0.38933456596644067,0.04030721978784735,1.0,0.0
1507,0.3881632704617956,0.04087293027362177,1.0,0.0
1508,0.37289855437737107,0.03469863119651818,1.0,0.0
1509,0.3812753340118495,0.027524093506928565,1.0,0.0
1510,0.397873143741258,0.03214276350358594,1.0,0.0
1511,0.37243049850771354,0.044139493980809005,1.0,0.0
1512,0.39564477873037784,0.03576651192633686,1.0,0.0
1513,0.3814136093990488,0.049714350812992136,1.0,0.0
1514,0.38068889623384955,0.03623371560879436,1.0,0.0
1515,0.379670227779072,0.047204940046127644,1.0,0.0
1516,0.3922566267788263,0.04206082972732044,1.0,0.0
1517,0.3856384541697848,0.03777008238626319,1.0,0.0
1518,0.39064613343328475,0.04093580086356294,1.0,0.0
1519,0.3852548808047622,0.05416336872490806,1.0,0.0
1520,0.40450827592224203,0.048156746016489206,1.0,0.0
1521,0.36832453951495364,0.03867930616255821,1.0,0.0
1522,0.37763446311462684,0.05443436182482409,1.0,0.0
1523,0.38192466563812166,0.05409799642769483,1.0,0.0
1524,0.37810090413027697,0.04409755417664492,1.0,0.0
1525,0.3798253291104327,0.04540711363076521,1.0,0.0
1526,0.3835788677368504,0.04575720787709047,1.0,0.0
1527,0.39214442436562674,0.0348588786092365,1.0,0.0
1528,0.3850265233346191,0.045569551902314515,1.0,0.0
1529,0.367241673383498,0.04961781602812785,1.0,0.0
1530,0.3976816964621721,0.04660818184015022,1.0,0.0
1531,0.3551566862690971,0.048806594207917976,1.0,0.0
1532,0.4326505155641572,0.04105706565113138,1.0,0.0
1533,0.3764027564596535,0.03850688867376341,1.0,0.0
1534,0.38027519726292075,0.03554600554097838,1.0,0.0
1535,0.3930636503702438,0.052373338874623344,1.0,0.0
1536,0.36944912386861445,0.04682350833075732,1.0,0.0
1537,0.37793881064516155,0.03431800476148545,1.0,0.0
1538,0.3856165977836629,0.05656786708926123,1.0,0.0
1539,0.3778536256007648,0.052975891003052306,1.0,0.0
1540,0.385366448289407,0.048991230855799796,1.0,0.0
1541,0.3857828410239168,0.05227124965583535,1.0,0.0
1542,0.389512826695156,0.04094414367338318,1.0,0.0
1543,0.36814176186433106,0.04921088563336572,1.0,0.0
1544,0.39471070092691946,0.05683252014065374,1.0,0.0
1545,0.37250697270532673,0.05203816848488052,1.0,0.0
1546,0.3848831617358434,0.05240617665938571,1.0,0.0
1547,0.37759450707331793,0.045054171432702364,1.0,0.0
1548,0.3999303675119932,0.061047833858821066,1.0,0.0
1549,0.37845026703587337,0.059332859266614274,1.0,0.0
1550,0.3768860218689452,0.05318768249353575,1.0,0.0
1551,0.38914276796242425,0.04429469474661349,1.0,0.0
1552,0.38014093808979993,0.04880366336395769,1.0,0.0
1553,0.3818705161284528,0.04333958926195289,1.0,0.0
1554,0.37968643890252335,0.04667937323513918,1.0,0.0
1555,0.38773109710910497,0.05787263187493082,1.0,0.0
1556,0.39260855705500025,0.04631116264291224,1.0,0.0
1557,0.38651926459839264,0.045119113898625364,1.0,0.0
1558,0.39858032640056335,0.05312745004318731,1.0,0.0
1559,0.39377624578731,0.039954170277112955,1.0,0.0
1560,0.3782102896549418,0.04437228564354819,1.0,0.0
1561,0.3777964643876645,0.04153487687801395,1.0,0.0
1562,0.39025162532468743,0.048364252754334446,1.0,0.0
1563,0.391292952081478,0.03935148756949877,1.0,0.0
1564,0.37930697113360895,0.04680543231652012,1.0,0.0
1565,0.3747189804871636,0.06335710059767478,1.0,0.0
1566,0.38668871191885884,0.054237043085215667,1.0,0.0
1567,0.38128696374474363,0.03905438119527397,1.0,0.0
1568,0.39144429530828306,0.03545882461923454,1.0,0.0
1569,0.38442783856760115,0.03262087361743768,1.0,0.0
1570,0.3645614086355153,0.03267426503034024,1.0,0.0
1571,0.36491190322858796,0.04395658526672236,1.0,0.0
1572,0.39097703094245406,0.06495105216699909,1.0,0.0
1573,0.39261617962229983,0.04316446183533676,1.0,0.0
1574,0.3899525681142935,0.04833935787939013,1.0,0.0
1575,0.3819596008069825,0.04640435048927001,1.0,0.0
1576,0.38619490246381477,0.04995276450757799,1.0,0.0
1577,0.3805107954910134,0.06225639380999516,1.0,0.0
1578,0.3917818322002918,0.055275907798190284,1.0,0.0
1579,0.382945509741949,0.040359634292599866,1.0,0.0
1580,0.3744319794747888,0.047070921192838046,1.0,0.0
1581,0.3801588717425379,0.04043002448531422,1.0,0.0
1582,0.3888221320764744,0.0412345719517517,1.0,0.0
1583,0.3921523368324167,0.05659905088501918,1.0,0.0
1584,0.39713003025996624,0.05115507414159081,1.0,0.0
1585,0.3801011961061959,0.047601549086054275,1.0,0.0
1586,0.37410349802326115,0.048514943476074324,1.0,0.0
1587,0.4034479978654562,0.04955144820110183,1.0,0.0
1588,0.38016725406014856,0.03423782410092716,1.0,0.0
1589,0.39595426999322153,0.047475795584196796,1.0,0.0
1590,0.3804659740674779,0.04068765796449761,1.0,0.0
1591,0.3850776926719275,0.050889586359216504,1.0,0.0
1592,0.3900256287298413,0.05938895180549656,1.0,0.0
1593,0.38841371944869807,0.0508693881950687,1.0,0.0
1594,0.3857325953257084,0.05028638785479872,1.0,0.0
1595,0.4021345680496768,0.04342823738815002,1.0,0.0
1596,0.3759418634178804,0.04729085232785928,1.0,0.0
1597,0.3865392748566519,0.038105695741020504,1.0,0.0
1598,0.37895084274417257,0.05440587262056919,1.0,0.0
1599,0.38259034913169865,0.05217795193476708,1.0,0.0
1600,0.40030077678557885,0.0592519031841391,1.0,0.0
1601,0.3753280228345468,0.03774168724219033,1.0,0.0
1602,0.39316178939692176,0.04483807130940393,1.0,0.0
1603,0.3890733331118094,0.04634143135733832,1.0,0.0
1604,0.38576643404009364,0.0468931882527878,1.0,0.0
1605,0.36925353127915644,0.049686710378522785,1.0,0.0
1606,0.3726344158740093,0.04229782583254666,1.0,0.0
1607,0.39942716002442474,0.05248850482844914,1.0,0.0
1608,0.3751555475761507,0.04039963537252656,1.0,0.0
1609,0.3886414838837741,0.05218071657970094,1.0,0.0
1610,0.3940374161695203,0.05342623026542166,1.0,0.0
1611,0.38575449677599116,0.04373977159983654,1.0,0.0
1612,0.3848371279740306,0.050084653329058614,1.0,0.0
1613,0.3837100204523575,0.044249344951407386,1.0,0.0
1614,0.38842336887519374,0.0551236028229535,1.0,0.0
1615,0.39315283000458584,0.06007294076212541,1.0,0.0
1616,0.38564366770526953,0.03888283153355626,1.0,0.0
1617,0.39235422981852947,0.060003742339706664,1.0,0.0
1618,0.3912427579237454,0.052337635943162604,1.0,0.0
1619,0.38311677280337303,0.05464620065502778,1.0,0.0
1620,0.37054717211660426,0.052926034577082344,1.0,0.0
1621,0.3803929852853771,0.04229707548168457,1.0,0.0
1622,0.3953364859642314,0.04436796987212906,1.0,0.0
1623,0.3699349810171002,0.04803779113828095,1.0,0.0
1624,0.38857416848988363,0.0530251329396779,1.0,0.0
1625,0.3874391627962745,0.0415053330257771,1.0,0.0
1626,0.379551672670228,0.0429807455979538,1.0,0.0
1627,0.36662760231923436,0.045816305862192284,1.0,0.0
1628,0.38032421357254836,0.042068453246056264,1.0,0.0
1629,0.39889910093230724,0.04684136118857598,1.0,0.0
1630,0.38210575480403103,0.05147330028861197,1.0,0.0
1631,0.39666390858184913,0.05832827430545376,1.0,0.0
1632,0.37984626305980473,0.050367602713337775,1.0,0.0
1633,0.3773538308364586,0.04325292794830872,1.0,0.0
1634,0.3878193889497419,0.05282311456185629,1.0,0.0
1635,0.3861324963158492,0.05629578938099245,1.0,0.0
1636,0.3957554703014785,0.05881351232269943,1.0,0.0
1637,0.3671829611037474,0.03461364184845935,1.0,0.0
1638,0.39391118006411935,0.053512280191212076,1.0,0.0
1639,0.3725091785385608,0.04067024280912669,1.0,0.0
1640,0.37912401803881224,0.043513662706720024,1.0,0.0
1641,0.3802268579911528,0.03668276342141881,1.0,0.0
1642,0.40179003225504656,0.05721398170952379,1.0,0.0
1643,0.39410395783067353,0.044792807533223414,1.0,0.0
1644,0.3975799036437426,0.04098272247139461,1.0,0.0
1645,0.3772745150566507,0.045534480478956744,1.0,0.0
1646,0.38231742885816034,0.0516370211704277,1.0,0.0
1647,0.38494406351424054,0.046177841344762056,1.0,0.0
1648,0.38672654904843573,0.04709378386341213,1.0,0.0
1649,0.3803194445439599,0.056212043749334535,1.0,0.0
1650,0.3761075092154025,0.04736932191703499,1.0,0.0
1651,0.3876706794436444,0.04622125278190297,1.0,0.0
1652,0.37761152714531326,0.033788185543389825,1.0,0.0
1653,0.36139080798738027,0.0425029425052485,1.0,0.0
1654,0.38056955989036795,0.04786942792170323,1.0,0.0
1655,0.3905536204735638,0.037842509575505175,1.0,0.0
1656,0.3686948170852873,0.044341919464406354,1.0,0.0
1657,0.3906825805876409,0.05085034019919177,1.0,0.0
1658,0.3685137330627309,0.0377172353833641,1.0,0.0
1659,0.3904190455150347,0.05213493407781359,1.0,0.0
1660,0.3867227466752475,0.04500946402326875,1.0,0.0
1661,0.3917624161160655,0.05998604122627085,1.0,0.0
1662,0.3870364027967441,0.06013623574811701,1.0,0.0
1663,0.38809101420742526,0.046214621096705565,1.0,0.0
1664,0.3912266166110118,0.040288984343402306,1.0,0.0
1665,0.3757116870772734,0.04181849799611893,1.0,0.0
1666,0.38647121583866045,0.05419879539852526,1.0,0.0
1667,0.3943997672269261,0.05148813740522154,1.0,0.0
1668,0.39141020801101006,0.06510923748302158,1.0,0.0
1669,0.37384011654499666,0.045892693867576134,1.0,0.0
1670,0.3913679105939462,0.042367175866045194,1.0,0.0
1671,0.38603773699784855,0.05101082152672769,1.0,0.0
1672,0.37322948238670667,0.06527720663273874,1.0,0.0
1673,0.38814033833732214,0.04534955472376077,1.0,0.0
1674,0.3851575804237483,0.051946219432343274,1.0,0.0
1675,0.3912125033156768,0.04877231855173582,1.0,0.0
1676,0.3762689677670155,0.04554124820539656,1.0,0.0
1677,0.38774227819630963,0.04943538357942477,1.0,0.0
1678,0.3685925572912707,0.04532348151829613,1.0,0.0
1679,0.3792656080719948,0.045148264904226396,1.0,0.0
1680,0.3910272408442277,0.04925667679878789,1.0,0.0
1681,0.36730717963346415,0.03335964109496623,1.0,0.0
1682,0.38476587319098865,0.03494798558455061,1.0,0.0
1683,0.3887312179338985,0.04314643719324794,1.0,0.0
1684,0.3771933986057791,0.04089311409197818,1.0,0.0
1685,0.38638024254075326,0.044472312369258964,1.0,0.0
1686,0.39290660428313234,0.046263799406271955,1.0,0.0
1687,0.3895127099810259,0.052755419013896014,1.0,0.0
1688,0.3968387108594626,0.056076310475048706,1.0,0.0
1689,0.3873408417666176,0.047808051619134824,1.0,0.0
1690,0.38138925625397585,0.039794870326335115,1.0,0.0
1691,0.38062056777635817,0.038174424280050016,1.0,0.0
1692,0.3959263290911294,0.04879754870194832,1.0,0.0
1693,0.38304755116879496,0.04444039365600755,1.0,0.0
1694,0.3776334952694289,0.04993899494976539,1.0,0.0
1695,0.38034299275766026,0.04093455899697767,1.0,0.0
1696,0.3846427641601288,0.04359622258859469,1.0,0.0
1697,0.3802395432737254,0.0518186777176406,1.0,0.0
1698,0.40521108337554695,0.04514075219974537,1.0,0.0
1699,0.37236417919588044,0.04933083612127949,1.0,0.0
1700,0.3740888606978295,0.03918313938169806,1.0,0.0
1701,0.3827442524547224,0.04820175840067793,1.0,0.0
1702,0.37623568814295205,0.04734094185086237,1.0,0.0
1703,0.38473942205894507,0.04527871188498257,1.0,0.0
1704,0.3939708968918391,0.04812717812413123,1.0,0.0
1705,0.3858920868455746,0.048458042220555435,1.0,0.0
1706,0.38592966147265817,0.04782909164604,1.0,0.0
1707,0.4071393998365196,0.05489895251924602,1.0,0.0
1708,0.3824771821152362,0.048595793101008804,1.0,0.0
1709,0.39036190730090176,0.05271790701862231,1.0,0.0
1710,0.3891129970490639,0.04703255908122811,1.0,0.0
1711,0.37894299478199267,0.04848125445462965,1.0,0.0
1712,0.3874041431597283,0.042852332338596484,1.0,0.0
1713,0.3670134590779904,0.04769692271497429,1.0,0.0
1714,0.3824159543239151,0.046791965015828364,1.0,0.0
1715,0.3864060783592656,0.042337200583894515,1.0,0.0
1716,0.3897814300005314,0.047596968240245056,1.0,0.0
1717,0.37547277969154497,0.06088255050642541,1.0,0.0
1718,0.38752586400144035,0.049266708339320946,1.0,0.0
1719,0.39121341006248334,0.03470630825012644,1.0,0.0
1720,0.3712476961925666,0.038727536397058136,1.0,0.0
1721,0.379991540511164,0.05857098897753264,1.0,0.0
1722,0.38779023919442995,0.05340778431690283,1.0,0.0
1723,0.3895582448554729,0.04495934100852009,1.0,0.0
1724,0.39064949587087594,0.03776373155136239,1.0,0.0
1725,0.3865123255220388,0.05380114305663636,1.0,0.0
1726,0.3759327594050459,0.06158760237582886,1.0,0.0
1727,0.3773925450652478,0.041085405285189676,1.0,0.0
1728,0.3850431314596971,0.04313640757376892,1.0,0.0
1729,0.38914759156105133,0.043493108271982425,1.0,0.0
1730,0.3953909807220924,0.05333504736017204,1.0,0.0
1731,0.38058369716397117,0.05895385571337471,1.0,0.0
1732,0.3887557013328909,0.04655198741881782,1.0,0.0
1733,0.36716647095054444,0.045004274598294716,1.0,0.0
1734,0.3928082374336271,0.0493798304246688,1.0,0.0
1735,0.3886023163389641,0.05447397477738865,1.0,0.0
1736,0.389757118975752,0.04667327205686185,1.0,0.0
1737,0.3850060118102469,0.04580446087482096,1.0,0.0
1738,0.38297095037729595,0.04429037897210121,1.0,0.0
1739,0.37949231304720854,0.0403968272865531,1.0,0.0
1740,0.36825093023930194,0.04636584494837445,1.0,0.0
1741,0.38083827032299666,0.04579457988337737,1.0,0.0
1742,0.3840640616603959,0.04828004608816672,1.0,0.0
1743,0.387917436464768,0.05251641251764395,1.0,0.0
1744,0.38241403666395873,0.03624542106872121,1.0,0.0
1745,0.3810866473114118,0.05137592114092297,1.0,0.0
1746,0.3948974602156133,0.05449078710387188,1.0,0.0
1747,0.3847208742188017,0.042426038872455336,1.0,0.0
1748,0.37908504612281235,0.04240396508385895,1.0,0.0
1749,0.3898449160519856,0.047007219005722405,1.0,0.0
1750,0.37729577809673254,0.03689205720540517,1.0,0.0
1751,0.3984182126494334,0.05762288555465089,1.0,0.0
1752,0.38656152508628683,0.04301349295556011,1.0,0.0
1753,0.3868608075776468,0.038594901527970904,1.0,0.0
1754,0.38670856932380165,0.04636536140261131,1.0,0.0
1755,0.37140699887765355,0.049508692855839934,1.0,0.0
1756,0.3870863926110453,0.05641060371282782,1.0,0.0
1757,0.37144178003287864,0.04783903602651316,1.0,0.0
1758,0.37965540318406393,0.04126440825735756,1.0,0.0
1759,0.36569286590233707,0.04912367759361773,1.0,0.0
1760,0.40307699817132686,0.05447699768378914,1.0,0.0
1761,0.38337315031416774,0.042577179372864385,1.0,0.0
1762,0.3779988532011276,0.04528836267100666,1.0,0.0
1763,0.384227463840983,0.055090964326614734,1.0,0.0
1764,0.38496461135899235,0.057310654127502095,1.0,0.0
1765,0.3840510303932451,0.049651042616844936,1.0,0.0
1766,0.39443355781307726,0.06312967355815496,1.0,0.0
1767,0.37396889771826897,0.04038829197214065,1.0,0.0
1768,0.3757789835693766,0.044599742923423565,1.0,0.0
1769,0.391459593316198,0.03858061618295731,1.0,0.0
1770,0.38054019192572164,0.041684628011838774,1.0,0.0
1771,0.38964387238726483,0.044982655414751875,1.0,0.0
1772,0.376906377704101,0.057953684152976394,1.0,0.0
1773,0.3719765091273357,0.04965700410962684,1.0,0.0
1774,0.38722476051972726,0.05714409155500044,1.0,0.0
1775,0.3721809518873654,0.051009431261103785,1.0,0.0
1776,0.3932101582009411,0.04259813098361559,1.0,0.0
1777,0.38167549269954065,0.044227746793971914,1.0,0.0
1778,0.38586616274396124,0.03900175898391348,1.0,0.0
1779,0.3870643193662638,0.047837205149685605,1.0,0.0
1780,0.3779031494475084,0.05756186801199074,1.0,0.0
1781,0.4086298497330898,0.04567013876305677,1.0,0.0
1782,0.3780904059302855,0.05661714492721796,1.0,0.0
1783,0.3821036264962825,0.04077965883276968,1.0,0.0
1784,0.3892959414372754,0.05317290263341625,1.0,0.0
1785,0.3852850663763477,0.04316131978300262,1.0,0.0
1786,0.3777876473522601,0.03708403987543575,1.0,0.0
1787,0.38123954850809616,0.03905703110311033,1.0,0.0
1788,0.37501556963462357,0.054385967889811475,1.0,0.0
1789,0.3906519529072676,0.05446826344745205,1.0,0.0
1790,0.39220253283815515,0.051848042344259535,1.0,0.0
1791,0.3675399972528313,0.0497545430069923,1.0,0.0
1792,0.3952918313709319,0.06078177810338068,1.0,0.0
1793,0.4036098539336815,0.051279620792170084,1.0,0.0
1794,0.3885822565981609,0.052933832216291284,1.0,0.0
1795,0.39009745454324624,0.035488823208537426,1.0,0.0
1796,0.37190896199673945,0.050303839005733146,1.0,0.0
1797,0.4109765400289514,0.05149254554407025,1.0,0.0
1798,0.37641492456617875,0.05411898042716984,1.0,0.0
1799,0.38319910020832276,0.049090639292452644,1.0,0.0
1800,0.3753045113111659,0.04148698490055264,1.0,0.0
1801,0.3707912154237371,0.053670783419444555,1.0,0.0
1802,0.3862083395359563,0.045377993579330755,1.0,0.0
1803,0.3899022648482033,0.04849922256984345,1.0,0.0
1804,0.39075886903775037,0.04764704461868689,1.0,0.0
1805,0.37415580822206024,0.052060541837299204,1.0,0.0
1806,0.3932042442807951,0.04564900620636836,1.0,0.0
1807,0.38092746403589556,0.03974650616137683,1.0,0.0
1808,0.382714695361074,0.04986822979345007,1.0,0.0
1809,0.37279210401944024,0.04347490939294271,1.0,0.0
1810,0.38368353324619303,0.03922572839148686,1.0,0.0
1811,0.38239995459645226,0.05457462705214141,1.0,0.0
1812,0.3800670080720963,0.04762992662428655,1.0,0.0
1813,0.4001223847221627,0.04592398911234063,1.0,0.0
1814,0.36669152685658535,0.040917433974687285,1.0,0.0
1815,0.3844539690696447,0.044847510153867724,1.0,0.0
1816,0.361990413370103,0.046547080549183446,1.0,0.0
1817,0.38927390009435653,0.04201612488456354,1.0,0.0
1818,0.3765107280296705,0.03640346305329162,1.0,0.0
1819,0.381937491168236,0.048298710873442556,1.0,0.0
1820,0.3913572170881234,0.057506519201712736,1.0,0.0
1821,0.3866762381939007,0.04328186400470206,1.0,0.0
1822,0.3724251411649456,0.05349314054156121,1.0,0.0
1823,0.3973323164753156,0.04668603997189195,1.0,0.0
1824,0.383375639246758,0.052035709419755195,1.0,0.0
1825,0.39509309765733497,0.03615789211515066,1.0,0.0
1826,0.37843630088291286,0.04103630513958134,1.0,0.0
1827,0.38387401444685443,0.03624558776781669,1.0,0.0
1828,0.3810047317407914,0.032555541583533854,1.0,0.0
1829,0.38145456157801405,0.05139624951788075,1.0,0.0
1830,0.3768222010658171,0.041257682269005745,1.0,0.0
1831,0.3930421523710379,0.05178922838507536,1.0,0.0
1832,0.38102120983484405,0.03435456203260827,1.0,0.0
1833,0.39485280847343973,0.05011519990336266,1.0,0.0
1834,0.38892013761207256,0.0446163710522843,1.0,0.0
1835,0.3845391735035979,0.04179229001225968,1.0,0.0
1836,0.3995656500886118,0.05199425752749537,1.0,0.0
1837,0.3770842151944813,0.0370958328385693,1.0,0.0
1838,0.3888608500224487,0.059205206484498396,1.0,0.0
1839,0.38286398297935276,0.04498331285351149,1.0,0.0
1840,0.3789032722450811,0.046048055714735,1.0,0.0
1841,0.38852323596712973,0.04917002301157468,1.0,0.0
1842,0.3673819511637903,0.05787420011077568,1.0,0.0
1843,0.39646808850378656,0.03146833070145792,1.0,0.0
1844,0.3811419559014282,0.04142134404739684,1.0,0.0
1845,0.377076914645067,0.04415668680222607,1.0,0.0
1846,0.38274063513287687,0.042377174401700066,1.0,0.0
1847,0.3782131975526253,0.045243952413508634,1.0,0.0
1848,0.3661355272764371,0.04528067132726552,1.0,0.0
1849,0.3991906675304781,0.03058765438939659,1.0,0.0
1850,0.3762309916411488,0.04763372835683429,1.0,0.0
1851,0.383287123352791,0.04610754288308492,1.0,0.0
1852,0.3881261132897092,0.05301349816614079,1.0,0.0
1853,0.38125640527120847,0.05266356003512519,1.0,0.0
1854,0.3954719865878344,0.04791192640953461,1.0,0.0
1855,0.38703000453126973,0.05388911489352792,1.0,0.0
1856,0.3863612252566862,0.044183162759520014,1.0,0.0
1857,0.37866807037091016,0.03982169303535194,1.0,0.0
1858,0.37322733608812425,0.05384514810071458,1.0,0.0
1859,0.38905771783819704,0.0497814880359489,1.0,0.0
1860,0.3751182805871867,0.05838117197326876,1.0,0.0
1861,0.3855381683187888,0.0509543555229611,1.0,0.0
1862,0.38342672587698606,0.05718072740221096,1.0,0.0
1863,0.39022232475652974,0.056966304350126534,1.0,0.0
1864,0.38107546777903284,0.05716420277035614,1.0,0.0
1865,0.38306640075299697,0.038785528633870886,1.0,0.0
1866,0.3920757343030952,0.030321147466210188,1.0,0.0
1867,0.37849205531305324,0.05218557814353134,1.0,0.0
1868,0.37500709927009884,0.05549399113540686,1.0,0.0
1869,0.3585474334013495,0.05847985124366,1.0,0.0
1870,0.3925422816770614,0.052962444410755094,1.0,0.0
1871,0.39406685818547155,0.04464574824109986,1.0,0.0
1872,0.3886648860861177,0.06067167411356303,1.0,0.0
1873,0.39961177419634214,0.044629813675322275,1.0,0.0
1874,0.3740403863249717,0.06289169860795611,1.0,0.0
1875,0.38743715007786067,0.057926071205067264,1.0,0.0
1876,0.39360770825795016,0.04044254577899008,1.0,0.0
1877,0.39667518505628513,0.04536092246182609,1.0,0.0
1878,0.3666372193361365,0.0445243182631831,1.0,0.0
1879,0.3779886156419092,0.041937950254794104,1.0,0.0
1880,0.37306517892415814,0.051233221775836446,1.0,0.0
1881,0.39046026392216854,0.037218753519951325,1.0,0.0
1882,0.3949812339618488,0.04597517004429234,1.0,0.0
1883,0.3966929141424538,0.05766015968261748,1.0,0.0
1884,0.36392345980449475,0.050471944390365814,1.0,0.0
1885,0.3822565435211569,0.054960202249323346,1.0,0.0
1886,0.3860170131128733,0.04713458027629254,1.0,0.0
1887,0.37488109584253343,0.04185075596208353,1.0,0.0
1888,0.40355640997716785,0.038234683552456496,1.0,0.0
1889,0.3810755992832757,0.04499890483685301,1.0,0.0
1890,0.38986296526953423,0.03509573937452791,1.0,0.0
1891,0.3858439619210037,0.04096627850480772,1.0,0.0
1892,0.39608726020351254,0.048500167561775435,1.0,0.0
1893,0.3905431864401743,0.04158782808940677,1.0,0.0
1894,0.37805414213610655,0.04840979507303882,1.0,0.0
1895,0.3741032601507528,0.061344544282181286,1.0,0.0
1896,0.3809820628989879,0.05359264017515031,1.0,0.0
1897,0.38088105546146617,0.05394380434223935,1.0,0.0
1898,0.3854639822878203,0.06777807366187649,1.0,0.0
1899,0.3875820363837792,0.04450156172527515,1.0,0.0
1900,0.3828941724080523,0.045113521046858854,1.0,0.0
1901,0.38081487007057446,0.05199029932195273,1.0,0.0
1902,0.38270194533809615,0.03911198133971623,1.0,0.0
1903,0.3847041010885703,0.05289297111538563,1.0,0.0
1904,0.39040213534764673,0.04030481708348862,1.0,0.0
1905,0.38205199958105385,0.042979162591781916,1.0,0.0
1906,0.3779400792145143,0.04408280729397233,1.0,0.0
1907,0.39376458945045023,0.036211856277591936,1.0,0.0
1908,0.3923992686951819,0.049537415479577324,1.0,0.0
1909,0.38667919483044194,0.05979197562879356,1.0,0.0
1910,0.38066182236810003,0.04868808417857087,1.0,0.0
1911,0.37038976647985095,0.04699562515504957,1.0,0.0
1912,0.3973921730882597,0.03935135131528436,1.0,0.0
1913,0.3984095554111317,0.043510851154918574,1.0,0.0
1914,0.37691872893951905,0.038453233266064854,1.0,0.0
1915,0.38275013596817264,0.05524352462990386,1.0,0.0
1916,0.39063222375951767,0.0626716671119397,1.0,0.0
1917,0.38531343418591407,0.045283666952754695,1.0,0.0
1918,0.3935377355024372,0.04720609906807945,1.0,0.0
1919,0.3849075401691082,0.06251406800207107,1.0,0.0
1920,0.39617019687473204,0.04252885606751352,1.0,0.0
1921,0.37965445477392024,0.048988614729761196,1.0,0.0
1922,0.3726585761760739,0.05824494673527644,1.0,0.0
1923,0.3969405774609424,0.0527059385403912,1.0,0.0
1924,0.39643741113444103,0.05548204643451341,1.0,0.0
1925,0.3697960731173667,0.04245075585637232,1.0,0.0
1926,0.3746567854647332,0.04973404831987319,1.0,0.0
1927,0.38211376835159744,0.0401721909792418,1.0,0.0
1928,0.3838071142586695,0.05176672279697288,1.0,0.0
1929,0.4016893688363639,0.04466748464884822,1.0,0.0
1930,0.38866704262719326,0.06546978992581455,1.0,0.0
1931,0.3894625477130491,0.04875545934653057,1.0,0.0
1932,0.3923241314668447,0.050110700254170866,1.0,0.0
1933,0.3977063052917547,0.04526966854409149,1.0,0.0
1934,0.38001262657895163,0.04065578450980194,1.0,0.0
1935,0.3822266510814074,0.05132541806791057,1.0,0.0
1936,0.37075910994750755,0.047748605112467944,1.0,0.0
1937,0.3878739631418416,0.05168428879339691,1.0,0.0
1938,0.3877331029928622,0.04540811234404842,1.0,0.0
1939,0.3994238930355632,0.05299699427655905,1.0,0.0
1940,0.37898457434849475,0.03793510941484908,1.0,0.0
1941,0.3788921332129646,0.039295670673160706,1.0,0.0
1942,0.379520340703738,0.04722179771506833,1.0,0.0
1943,0.38393167871337924,0.06290704328946202,1.0,0.0
1944,0.3792260230629075,0.04736894647603121,1.0,0.0
1945,0.38259788317721305,0.05518505740264874,1.0,0.0
1946,0.3854585722649008,0.049892002444454644,1.0,0.0
1947,0.3855538415986178,0.05245434315878967,1.0,0.0
1948,0.3945352444053394,0.04184494011763798,1.0,0.0
1949,0.4020971167698088,0.04284118935370822,1.0,0.0
1950,0.39780396686366726,0.050320432226917344,1.0,0.0
1951,0.3753377824739861,0.05675436237168778,1.0,0.0
1952,0.37608450434938395,0.037898276349494386,1.0,0.0
1953,0.37989757575673117,0.05039237369672783,1.0,0.0
1954,0.38653906668782123,0.03567727500338406,1.0,0.0
1955,0.39632160902716596,0.04141791015927408,1.0,0.0
1956,0.37835159942209057,0.04806238246553589,1.0,0.0
1957,0.3604610279409732,0.0435960116707265,1.0,0.0
1958,0.3851679515099459,0.05611229184350284,1.0,0.0
1959,0.37372603254717157,0.058927829910266245,1.0,0.0
1960,0.38537089468671715,0.05397629642125385,1.0,0.0
1961,0.40068783702988836,0.04927073118117144,1.0,0.0
